price,brand,model,year,condition,transmission,body_type,fuel_type,engine_capacity,mileage,car_age
9500000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Unknown,Petrol,1000,3000,2
7850000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,990,46500,9
11900000.0,Toyota,Roomy,2025,Import,Automatic,MPV,Petrol,1000,4000,1
6490000.0,Honda,Civic,2008,Used,Automatic,Unknown,Hybrid,1330,104500,18
14900000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Hybrid,1200,8000,1
13900000.0,Toyota,Raize,2023,Reconditioned,Automatic,Hatchback,Petrol,1200,2900,3
12450000.0,Mitsubishi,Xpander,2018,Used,Automatic,SUV / 4x4,Petrol,1500,128000,8
9000000.0,Toyota,Allion,2007,Used,Automatic,Saloon,Petrol,1800,165350,19
12750000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1000,284,1
26900000.0,Toyota,Hilux,2026,Import,Automatic,SUV / 4x4,Diesel,2800,0,0
32500000.0,Mercedes Benz,C200,2024,Import,Automatic,Saloon,Petrol,1500,6000,2
7150000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,660,3650,2
10200000.0,Toyota,Roomy,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,5907,3
21500000.0,Toyota,Hilux,2025,Used,Automatic,SUV / 4x4,Diesel,2800,33,1
9650000.0,Suzuki,Other Model,2025,Brand New,Automatic,Unknown,Petrol,650,390,1
2850000.0,Suzuki,Alto,2006,Used,Manual,Hatchback,Petrol,800,141000,20
5850000.0,Hyundai,Grand i10,2018,Used,Automatic,Hatchback,Petrol,1000,100000,8
98000000.0,Toyota,Land Cruiser Sahara,2025,Brand New,Automatic,SUV / 4x4,Petrol,3500,0,1
8775000.0,Suzuki,Wagon R,2025,Brand New,Automatic,Hatchback,Hybrid,660,0,1
11000000.0,Toyota,Axio,2016,Used,Automatic,Saloon,Hybrid,1500,147000,10
10300000.0,Suzuki,Spacia,2025,Brand New,Automatic,Unknown,Petrol,650,410,1
12900000.0,Toyota,CHR,2018,Used,Automatic,SUV / 4x4,Petrol,1200,149000,8
27750000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,35,1
6950000.0,Daihatsu,Mira,2023,Reconditioned,Automatic,Hatchback,Petrol,660,1166,3
17500000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,Station wagon,Hybrid,1490,0,1
8590000.0,Suzuki,Wagon R ZX,2024,Reconditioned,Automatic,Hatchback,Petrol,660,9777,2
12750000.0,Toyota,Raize,2023,Used,Automatic,Hatchback,Petrol,1200,19000,3
6800000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,660,17200,2
40000000.0,Land Rover,Discovery Sport,2024,Import,Automatic,SUV / 4x4,Petrol,1500,7000,2
12000000.0,BMW,X1,2011,Used,Automatic,Station wagon,Diesel,1995,89000,15
20300000.0,Honda,Vezel,2024,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,2
20850000.0,Honda,Vezel,2025,Brand New,Automatic,Saloon,Hybrid,1500,145,1
4000000.0,Nissan,Other Model,1996,Used,Automatic,Saloon,Diesel,1970,240000,30
75000000.0,Land Rover,Defender,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,2000,10,1
7150000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,660,3650,2
9750000.0,Suzuki,Spacia,2023,Brand New,Automatic,Station wagon,Hybrid,660,0,3
11350000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
6500000.0,Suzuki,Wagon R,2017,Used,Automatic,Hatchback,Petrol,650,45000,9
11000000.0,Suzuki,Vitara,2020,Used,Tiptronic,Hatchback,Petrol,1000,28000,6
12590000.0,Toyota,Raize,2025,Brand New,Automatic,Station wagon,Petrol,1000,0,1
69500000.0,Land Rover,Defender,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2000,6500,3
5500000.0,Suzuki,Wagon R Stingray,2014,Used,Automatic,Hatchback,Petrol,660,135000,12
17900000.0,Jeep,Cherokee,2015,Used,Automatic,SUV / 4x4,Petrol,2360,237000,11
13200000.0,Toyota,Raize,2023,Reconditioned,Automatic,Saloon,Petrol,1200,8520,3
17850000.0,Honda,Vezel,2024,Brand New,Automatic,Station wagon,Hybrid,1500,0,2
21500000.0,Audi,A3,2023,Reconditioned,Automatic,Saloon,Petrol,1000,10000,3
7490000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,660,3000,2
76000000.0,Land Rover,Defender,2026,Brand New,Tiptronic,SUV / 4x4,Hybrid,2000,10,0
10450000.0,Toyota,Roomy,2022,Reconditioned,Automatic,Saloon,Petrol,1000,9800,4
1975000.0,Tata,Nano,2015,Used,Manual,Hatchback,Petrol,675,180000,11
18900000.0,Honda,Vezel,2025,Brand New,Tiptronic,Saloon,Hybrid,1500,86,1
9500000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Unknown,Petrol,1000,3000,2
7100000.0,Suzuki,Wagon R FX,2023,Reconditioned,Automatic,Hatchback,Petrol,660,4900,3
14300000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,0,1
11350000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
9300000.0,Suzuki,Wagon R,2025,Brand New,Automatic,Hatchback,Petrol,660,0,1
41000000.0,Mercedes Benz,GLB,2025,Brand New,Automatic,SUV / 4x4,Petrol,1330,0,1
10700000.0,Toyota,Taisor,2025,Import,Automatic,Station wagon,Petrol,990,0,1
20000000.0,Land Rover,Defender,1997,Used,Manual,SUV / 4x4,Diesel,2500,195000,29
95000000.0,BMW,X5 eDrive,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,3000,10,1
26500000.0,BMW,218i,2024,Reconditioned,Automatic,Saloon,Petrol,1500,5000,2
33900000.0,Mercedes Benz,C200,2022,Reconditioned,Automatic,Saloon,Petrol,1500,9500,4
7350000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,650,5000,2
7050000.0,Suzuki,Wagon R Stingray,2018,Used,Automatic,Hatchback,Petrol,660,83500,8
4290000.0,Perodua,Viva Elite,2011,Used,Automatic,Hatchback,Petrol,1000,225000,15
13095000.0,Daihatsu,Rocky,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,1200,9980,1
62000000.0,BMW,530e,2025,Brand New,Tiptronic,Saloon,Hybrid,2000,10,1
3000000.0,Micro,Panda,2013,Used,Manual,Hatchback,Petrol,1000,20000,13
16900000.0,Toyota,Corolla,2025,Brand New,Automatic,Saloon,Petrol,1200,111,1
1800000.0,Suzuki,Maruti,2003,Used,Manual,Hatchback,Petrol,800,102000,23
14900000.0,Toyota,Premio,2018,Used,Automatic,Saloon,Petrol,1500,101223,8
16795000.0,Toyota,CHR,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1200,15000,2
10850000.0,Toyota,Roomy,2023,Reconditioned,Automatic,MPV,Petrol,1000,9000,3
21500000.0,Audi,A3,2023,Reconditioned,Automatic,Saloon,Petrol,1000,10000,3
6795000.0,Daihatsu,Mira,2025,Reconditioned,Automatic,Hatchback,Petrol,650,3000,1
21290000.0,Mitsubishi,Montero,2013,Used,Automatic,SUV / 4x4,Diesel,3200,116000,13
18500000.0,Audi,A3,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,11000,3
22500000.0,Toyota,Yaris,2025,Brand New,Tiptronic,Hatchback,Hybrid,1500,0,1
40000000.0,Mercedes Benz,C200,2024,Brand New,Automatic,Saloon,Petrol,1500,999,2
7300000.0,Honda,Fit,2014,Used,Automatic,Saloon,Hybrid,1500,120000,12
3000000.0,Tata,Indigo,2007,Used,Manual,Saloon,Petrol,1300,90000,19
98000000.0,Toyota,Land Cruiser Prado,2025,Brand New,Tiptronic,SUV / 4x4,Petrol,3500,10,1
22500000.0,Toyota,Yaris,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,1500,0,1
53500000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,9800,3
1985000.0,Chery,QQ,2006,Used,Automatic,Hatchback,Petrol,812,80000,20
14250000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1200,55,1
8750000.0,Suzuki,Wagon R ZX,2025,Brand New,Automatic,MPV,Hybrid,650,0,1
65000000.0,Mercedes Benz,E350,2026,Brand New,Tiptronic,Saloon,Petrol,2000,0,0
26900000.0,Honda,CRV,2024,Import,Automatic,Station wagon,Petrol,1500,9000,2
33000000.0,Honda,CRV,2025,Brand New,Tiptronic,SUV / 4x4,Petrol,1500,0,1
7550000.0,Toyota,Aqua,2014,Used,Automatic,Hatchback,Hybrid,1490,137000,12
2800000.0,Maruti Suzuki,Alto,2010,Used,Manual,Hatchback,Petrol,800,180000,16
16800000.0,Honda,Vezel,2023,Import,Automatic,Station wagon,Hybrid,1490,25000,3
7525000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,650,2000,2
9590000.0,Toyota,Roomy,2023,Import,Automatic,MPV,Petrol,990,29000,3
30500000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
10200000.0,Mitsubishi,Montero,2008,Used,Manual,SUV / 4x4,Diesel,2500,224000,18
38500000.0,Ford,Raptor Ranger,2025,Brand New,Automatic,SUV / 4x4,Petrol,3000,0,1
6190000.0,Nissan,Dayz,2023,Import,Automatic,Hatchback,Petrol,660,29000,3
86000000.0,Land Rover,Defender,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,2000,0,1
24500000.0,Toyota,Corolla,2025,Import,Automatic,SUV / 4x4,Petrol,1800,50,1
75000000.0,Land Rover,Defender,2025,Brand New,Tiptronic,SUV / 4x4,Petrol,2000,0,1
115000000.0,Toyota,Land Cruiser Sahara,2024,Reconditioned,Tiptronic,SUV / 4x4,Diesel,3500,1001,2
27500000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,0
75000000.0,Land Rover,Defender,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,2000,0,1
18495000.0,Toyota,Yaris Ativ,2025,Brand New,Tiptronic,Saloon,Hybrid,1500,0,1
58500000.0,Toyota,Land Cruiser Prado,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,2500,2
14755000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1200,60,1
14750000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1200,50,1
27500000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2700,0,0
5890000.0,Daihatsu,Mira,2023,Import,Automatic,Hatchback,Petrol,660,29000,3
7200000.0,Toyota,Aqua,2013,Used,Automatic,Hatchback,Petrol,1500,165000,13
7350000.0,Honda,Fit,2013,Used,Automatic,Hatchback,Hybrid,1490,144000,13
5790000.0,Suzuki,Alto,2023,Import,Automatic,Hatchback,Petrol,660,29000,3
19000000.0,Honda,Vezel,2025,Brand New,Automatic,Hatchback,Hybrid,1500,316,1
9800000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Hatchback,Petrol,1000,4000,2
9600000.0,DFSK,Glory,2021,Used,Automatic,SUV / 4x4,Petrol,1500,36000,5
85000000.0,Toyota,Land Cruiser Prado,2024,Used,Automatic,Station wagon,Diesel,2754,7000,2
2450000.0,Hyundai,Sonata,2000,Used,Automatic,Saloon,Petrol,2000,199800,26
6400000.0,Toyota,Pixis,2023,Reconditioned,Automatic,Hatchback,Petrol,660,68000,3
6590000.0,Suzuki,Wagon R FX,2023,Import,Automatic,Hatchback,Petrol,650,29000,3
17900000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,25,1
12800000.0,Toyota,Raize,2022,Reconditioned,Automatic,SUV / 4x4,Electric,1200,24000,4
8400000.0,Suzuki,Wagon R,2025,Brand New,Automatic,Hatchback,Hybrid,660,48,1
7400000.0,Nissan,Clipper,2024,Reconditioned,Other transmission,MPV,Petrol,660,3327,2
8175000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Hatchback,Hybrid,660,5,1
24000000.0,Audi,A5,2018,Used,Automatic,Unknown,Petrol,1400,63600,8
7050000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Saloon,Petrol,660,1714,2
89000000.0,Toyota,Land Cruiser Prado,2024,Used,Automatic,Station wagon,Diesel,2754,7000,2
9290000.0,Daihatsu,Rocky,2023,Import,Automatic,Hatchback,Petrol,990,39000,3
9000000.0,Toyota,Axio,2014,Used,Automatic,Saloon,Hybrid,1500,144600,12
7250000.0,Toyota,Corolla,2011,Used,Manual,Saloon,Diesel,2000,230000,15
89000000.0,Toyota,Land Cruiser Prado,2024,Reconditioned,Automatic,Station wagon,Diesel,2754,7000,2
9910000.0,Toyota,Yaris,2025,Import,Automatic,SUV / 4x4,Petrol,1000,2000,1
6850000.0,Suzuki,Alto,2024,Reconditioned,Automatic,Station wagon,Petrol,660,3586,2
13800000.0,Toyota,Premio,2015,Used,Automatic,Saloon,Petrol,1500,145000,11
7200000.0,Suzuki,Wagon R FX,2025,Import,Automatic,Hatchback,Petrol,660,5,1
18250000.0,BMW,X1,2016,Used,Automatic,SUV / 4x4,Petrol,1490,71000,10
10750000.0,Toyota,Axio,2016,Used,Automatic,Saloon,Hybrid,1500,34000,10
8650000.0,Suzuki,Wagon R ZX,2025,Brand New,Automatic,Hatchback,Hybrid,660,340,1
8000000.0,Suzuki,Wagon R ZX,2025,Import,Automatic,Hatchback,Hybrid,660,5,1
17500000.0,Honda,Vezel,2024,Brand New,Automatic,SUV / 4x4,Hybrid,1500,323,2
3800000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,117000,11
27350000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2799,0,1
10250000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Saloon,Petrol,996,6823,2
15400000.0,Toyota,CHR,2017,Used,Automatic,SUV / 4x4,Hybrid,1800,125000,9
8875000.0,Daihatsu,Taft,2025,Brand New,Automatic,Hatchback,Petrol,660,341,1
9450000.0,Suzuki,Hustler,2025,Brand New,Automatic,Hatchback,Hybrid,660,350,1
15900000.0,Toyota,Corolla,2023,Reconditioned,Automatic,Saloon,Petrol,1490,14868,3
16500000.0,MG,Other Model,2023,Brand New,Automatic,Hatchback,Electric,425,0,3
8000000.0,Suzuki,Wagon R ZX,2025,Import,Automatic,Hatchback,Hybrid,660,5,1
11500000.0,Peugeot,508,2012,Used,Automatic,Saloon,Petrol,1598,175000,14
3950000.0,Nissan,Sunny,2002,Used,Automatic,Saloon,Petrol,1490,313000,24
7700000.0,Suzuki,Wagon R FX,2025,Import,Automatic,Hatchback,Hybrid,660,5,1
8175000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Hatchback,Hybrid,660,5,1
2650000.0,Toyota,Corolla,1992,Used,Automatic,Saloon,Diesel,1970,100000,34
18150000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,316,1
7300000.0,Suzuki,Wagon R FX,2024,Import,Automatic,Hatchback,Hybrid,660,10000,2
7250000.0,Suzuki,Alto,2023,Reconditioned,Automatic,Hatchback,Hybrid,660,5139,3
20500000.0,Mercedes Benz,CLA 180,2017,Used,Automatic,Saloon,Petrol,1600,34760,9
13200000.0,Toyota,CHR,2017,Used,Automatic,Unknown,Petrol,1290,63000,9
10650000.0,Toyota,Roomy,2023,Used,Automatic,Hatchback,Petrol,1000,14121,3
2800000.0,Hyundai,Matrix,2001,Used,Automatic,Hatchback,Petrol,1599,200000,25
10100000.0,Nissan,Magnite,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,43,1
56250000.0,Toyota,Land Cruiser Prado,2024,Brand New,Automatic,SUV / 4x4,Petrol,2700,370,2
16200000.0,Mini,Cooper,2016,Used,Tiptronic,Hatchback,Petrol,1200,90000,10
13975000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Hybrid,1200,25,1
2850000.0,Hyundai,Accent,2001,Used,Manual,Saloon,Petrol,1341,177257,25
3540000.0,Suzuki,Alto,2014,Used,Manual,Hatchback,Petrol,800,122000,12
4250000.0,Nissan,Sunny,2000,Used,Automatic,Saloon,Petrol,1600,130000,26
5500000.0,Ford,Focus,2011,Used,Tiptronic,Coupe/Sports,Petrol,1599,153000,15
7250000.0,Honda,Fit,2013,Used,Automatic,Hatchback,Hybrid,1500,110000,13
12300000.0,Kia,Other Model,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
2900000.0,Suzuki,Alto,2008,Used,Manual,Hatchback,Petrol,800,114000,18
9700000.0,Honda,Vezel,2014,Used,Automatic,Saloon,Petrol,1490,207000,12
9660000.0,Toyota,Estima,2008,Used,Automatic,MPV,Hybrid,2400,250000,18
2900000.0,Toyota,Corolla,1997,Used,Manual,Station wagon,Diesel,2000,300000,29
6750000.0,Toyota,Aqua,2012,Used,Automatic,Hatchback,Hybrid,1500,198000,14
8800000.0,Hyundai,Venue,2019,Used,Automatic,SUV / 4x4,Petrol,998,43000,7
9500000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1500,156000,11
24790000.0,BMW,318i,2019,Reconditioned,Automatic,Saloon,Petrol,1500,24000,7
4900000.0,Honda,CRV,1995,Used,Automatic,SUV / 4x4,Petrol,1970,470000,31
7650000.0,Toyota,Axio,2008,Used,Automatic,Unknown,Petrol,1500,140000,18
7950000.0,Toyota,Aqua,2013,Used,Automatic,Hatchback,Hybrid,1500,94000,13
26800000.0,BMW,Other Model,2024,Reconditioned,Tiptronic,Saloon,Petrol,1500,12000,2
46500000.0,Toyota,Land Cruiser Prado,2011,Used,Automatic,SUV / 4x4,Diesel,4500,181512,15
9175000.0,Toyota,Prius,2012,Used,Automatic,Station wagon,Hybrid,1790,112000,14
4990000.0,Suzuki,Celerio,2014,Used,Automatic,Hatchback,Petrol,1000,131000,12
5500000.0,Toyota,Passo,2008,Used,Automatic,Unknown,Petrol,990,150000,18
13975000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,1,1
31500000.0,Toyota,Harrier,2023,Import,Automatic,SUV / 4x4,Petrol,2000,15000,3
7200000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,660,20000,2
16000000.0,Volkswagen,Tiguan,2018,Used,Automatic,SUV / 4x4,Petrol,1399,78000,8
14000000.0,Peugeot,3008,2018,Used,Automatic,Hatchback,Petrol,1200,52400,8
24000000.0,Mercedes Benz,C300,2015,Used,Tiptronic,Saloon,Diesel,1500,120000,11
5600000.0,Mitsubishi,L200,1997,Used,Manual,SUV / 4x4,Diesel,2500,270000,29
2450000.0,Hyundai,Sonata,1999,Used,Automatic,Saloon,Petrol,1948,175000,27
11650000.0,Toyota,Raize,2024,Reconditioned,Automatic,MPV,Petrol,1200,4000,2
18400000.0,Toyota,Yaris Cross,2024,Brand New,Automatic,SUV / 4x4,Hybrid,1500,12,2
13975000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,1,1
7950000.0,Toyota,Hilux,2010,Used,Manual,SUV / 4x4,Diesel,3000,230000,16
7850000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,990,47650,9
7585000.0,Suzuki,Spacia,2023,Reconditioned,Automatic,Station wagon,Hybrid,650,5800,3
33650000.0,Ford,Raptor Ranger,2025,Brand New,Automatic,SUV / 4x4,Diesel,2000,0,1
14000000.0,Toyota,Raize,2025,Reconditioned,Automatic,SUV / 4x4,Electric,1200,2000,1
18500000.0,Honda,Vezel,2023,Reconditioned,Automatic,Hatchback,Hybrid,1500,11000,3
4500000.0,Kia,Sorento,2003,Used,Manual,SUV / 4x4,Petrol,2351,213000,23
13975000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,1,1
12500000.0,Honda,CRV,2013,Used,Automatic,SUV / 4x4,Petrol,2000,86000,13
14975000.0,Toyota,Raize,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,1200,21000,4
32500000.0,Toyota,Harrier,2023,Import,Automatic,SUV / 4x4,Petrol,2000,12000,3
18750000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Petrol,1500,0,1
11000000.0,Toyota,Prius,2013,Used,Automatic,Unknown,Hybrid,1800,194000,13
2400000.0,Nissan,Pulsar,1996,Used,Manual,Hatchback,Petrol,1500,165000,30
91500000.0,Toyota,Land Cruiser Prado,2025,Brand New,Automatic,SUV / 4x4,Petrol,3500,0,1
6000000.0,Nissan,Navara,2007,Used,Automatic,SUV / 4x4,Diesel,2488,76000,19
8500000.0,Honda,Fit,2015,Used,Automatic,Hatchback,Petrol,1500,170000,11
14957000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,1,1
18975000.0,Honda,Vezel,2022,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,4
9975000.0,Toyota,Yaris,2022,Reconditioned,Automatic,Hatchback,Petrol,1000,15803,4
18150000.0,Toyota,Yaris,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,650,15000,3
65000000.0,BMW,520i,2025,Import,Automatic,SUV / 4x4,Petrol,2000,0,1
15500000.0,Toyota,Corolla,2023,Reconditioned,Automatic,Saloon,Petrol,1500,15000,3
2300000.0,Toyota,Corolla,1994,Used,Manual,Saloon,Diesel,1970,182000,32
10600000.0,Kia,Sportage,2013,Used,Automatic,SUV / 4x4,Diesel,1995,89362,13
11800000.0,Ford,Kuga,2015,Used,Automatic,SUV / 4x4,Petrol,1500,134000,11
10695000.0,Toyota,Yaris,2022,Reconditioned,Automatic,Hatchback,Petrol,1000,15822,4
14850000.0,Toyota,Raize,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,1200,17000,4
20800000.0,Nissan,Serena,2025,Import,Automatic,MPV,Hybrid,1400,0,1
11500000.0,Suzuki,Spacia,2024,Brand New,Automatic,MPV,Hybrid,660,0,2
36500000.0,Ford,Raptor Ranger,2025,Brand New,Automatic,SUV / 4x4,Diesel,2000,0,1
27800000.0,Mitsubishi,Triton GSR,2025,Brand New,Automatic,SUV / 4x4,Diesel,2400,0,1
6550000.0,Toyota,Vitz,2013,Used,Automatic,Saloon,Petrol,1000,94000,13
74000000.0,Mercedes Benz,GLE 300D,2024,Import,Automatic,SUV / 4x4,Diesel,2000,0,2
14975000.0,Toyota,Raize,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,1200,21000,4
58000000.0,Lexus,RX350,2025,Import,Automatic,SUV / 4x4,Hybrid,2400,0,1
8000000.0,Toyota,Axio,2006,Used,Automatic,Saloon,Petrol,1490,159600,20
18750000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Petrol,1500,0,1
7995000.0,Suzuki,Wagon R FX,2023,Reconditioned,Automatic,Hatchback,Petrol,650,7000,3
9600000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Hybrid,1500,209000,11
59000000.0,Toyota,Alphard,2025,Import,Automatic,MPV,Hybrid,2500,0,1
12500000.0,DFSK,Glory,2021,Used,Automatic,SUV / 4x4,Petrol,1500,30000,5
6200000.0,Suzuki,Wagon R Stingray,2014,Used,Automatic,Hatchback,Hybrid,660,60000,12
21800000.0,Mitsubishi,Eclipse Cross,2023,Reconditioned,Automatic,Hatchback,Petrol,1500,19000,3
25100000.0,Toyota,Corolla,2024,Import,Automatic,SUV / 4x4,Hybrid,1800,10000,2
6700000.0,Toyota,Prius,2007,Used,Automatic,Saloon,Hybrid,1500,159000,19
13100000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Electric,1200,1000,1
12000000.0,Toyota,Roomy,2025,Brand New,Automatic,MPV,Petrol,1000,0,1
20700000.0,BMW,318i,2017,Used,Automatic,Unknown,Petrol,1490,37200,9
26000000.0,Ford,Ranger,2025,Brand New,Automatic,Hatchback,Diesel,3000,0,1
26000000.0,Toyota,Hilux,2025,Brand New,Automatic,Hatchback,Diesel,2800,0,1
20550000.0,Honda,CRV,2019,Used,Automatic,Station wagon,Petrol,1500,45000,7
9300000.0,Toyota,Prius,2012,Used,Automatic,Hatchback,Hybrid,1800,190000,14
9200000.0,Hyundai,Tucson,2013,Used,Automatic,SUV / 4x4,Diesel,2000,82899,13
6800000.0,Toyota,Corolla,2007,Used,Automatic,Saloon,Petrol,1600,200000,19
13800000.0,Toyota,CHR,2018,Used,Automatic,Hatchback,Petrol,1100,55000,8
11000000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Hatchback,Petrol,1000,4500,2
1995000.0,Suzuki,Maruti,2005,Used,Manual,Hatchback,Petrol,800,84117,21
11000000.0,Lexus,RX450h,2009,Used,Tiptronic,SUV / 4x4,Hybrid,3000,162000,17
8250000.0,Daihatsu,Taft,2024,Reconditioned,Automatic,Unknown,Petrol,658,9500,2
6795000.0,Toyota,Corolla,2008,Used,Automatic,Unknown,Petrol,1600,191000,18
13400000.0,Toyota,Raize,2025,Brand New,Automatic,Unknown,Petrol,1000,212,1
29500000.0,Land Rover,Defender,2011,Used,Manual,SUV / 4x4,Diesel,2400,141000,15
8600000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,59400,9
12500000.0,Toyota,Raize,2024,Import,Automatic,SUV / 4x4,Electric,1200,15000,2
3375000.0,Suzuki,Alto,2012,Used,Manual,Hatchback,Petrol,800,101316,14
13000000.0,Volkswagen,T-Cross,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,16000,3
5650000.0,Perodua,Axia,2016,Used,Automatic,Hatchback,Petrol,1000,112000,10
13500000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
11000000.0,Toyota,Taisor,2024,Brand New,Automatic,Hatchback,Petrol,1000,0,2
3200000.0,Toyota,Sprinter,1997,Used,Automatic,Saloon,Diesel,2000,340000,29
18500000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
9200000.0,Suzuki,XBee,2023,Reconditioned,Automatic,Hatchback,Hybrid,996,17650,3
12500000.0,Honda,Vezel,2017,Used,Automatic,Hatchback,Petrol,1500,70000,9
31000000.0,Audi,Q3,2023,Reconditioned,Automatic,Hatchback,Petrol,1500,3000,3
27750000.0,Toyota,Corolla,2025,Brand New,Automatic,Station wagon,Hybrid,1800,0,1
2750000.0,Peugeot,406,1999,Used,Manual,Saloon,Petrol,1800,100000,27
23300000.0,Toyota,Corolla,2024,Import,Automatic,SUV / 4x4,Hybrid,1800,10000,2
11490000.0,Toyota,Yaris,2025,Brand New,Automatic,Unknown,Petrol,1000,500,1
3390000.0,Renault,KWID,2016,Used,Manual,Hatchback,Petrol,800,137000,10
8000000.0,Perodua,Axia,2025,Used,Automatic,Hatchback,Petrol,1000,2100,1
2500000.0,Toyota,Caldina,1997,Used,Automatic,Station wagon,Diesel,1970,183211,29
14250000.0,Toyota,Raize,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,1200,0,1
20800000.0,Nissan,Serena,2025,Import,Automatic,SUV / 4x4,Hybrid,1400,0,1
23700000.0,Toyota,Corolla,2025,Import,Automatic,SUV / 4x4,Hybrid,1800,5000,1
19500000.0,Mercedes Benz,C160,2017,Used,Automatic,Unknown,Petrol,1598,74499,9
17950000.0,Honda,Vezel,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,1500,0,1
3850000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,58000,11
